pool_index,nombre,provincia_id,lat,lng,image_url
457,Selva,22,-29.7682479528835,-62.0475324441514,
458,Balde del Rosario,18,-30.3209383675251,-67.6968352320147,
459,Cañuelas,1,-35.1448044957897,-58.6910941846835,
460,Colonia Vichigasta,12,-29.4495555812964,-67.487670433792,
461,Villa Paranacito,8,-33.7156034771624,-58.6652644995763,
462,Pozo Borrado,21,-28.9380837222991,-61.7048729556921,
463,Herrera Vegas,2,-36.0875575438524,-61.4108983875355,
464,La Cañada,22,-27.7095088988264,-63.7725542121093,
465,María Teresa,21,-34.0127219494537,-61.914752001855,
466,Fuerte Esperanza,4,-25.1605144175101,-61.8413720671087,
467,Ituzaingó,1,-34.6360716118623,-58.6887595155803,
468,Juan F. Salaberry,2,-35.0616154828316,-60.7047540548361,
469,Carlos Casares,2,-35.6224737481197,-61.3654951307361,
470,Estación Lecueder,6,-34.4960896298253,-64.8106844722385,
471,Villa Nacusi,18,-31.595508846803,-68.5356375150039,
472,Santa Cruz,12,-28.4838790079487,-67.6937290475931,
473,La Humada,11,-36.3490388802789,-68.0135207257269,
474,Alberti,2,-35.0315746230118,-60.280286016609,
475,Charadai,4,-27.652364422085,-59.8603507318939,
476,Las Varillas,6,-31.8703847936498,-62.7196647797728,
477,Las Tapias,18,-31.4103870955492,-68.3993098452715,
478,Villa Constitución,21,-33.2272700267226,-60.3297498159995,
479,Los Altos,3,-28.0450070405238,-65.4976362162721,
480,5ta Brigada,19,-33.7220140985886,-65.3807098179268,
481,Covunco Centro,15,-38.7511255699126,-70.026048478261,
482,Arminda,21,-33.2635759248671,-60.9678819494211,
483,San Martín,3,-29.2206231988199,-65.774504452477,
484,Usno,18,-30.5670735131846,-67.542055731577,
485,Aldea Grapschental,8,-31.9605187678945,-60.4989837531202,
486,Colonia Elisa,4,-26.9316357889598,-59.5188114273782,
487,Colonia Aurora,14,-27.4737245940895,-54.5241087843641,
488,Villa Yacanto,6,-32.103594962197,-64.7545223469106,
489,Fortín Lavalle,4,-25.7044902435211,-60.2014855458396,
490,Sastre,21,-31.7675752802005,-61.8288762614104,
491,Villa Atuel Norte,13,-34.7547567855555,-68.0310173821961,
492,Los Molles,19,-32.4385997521181,-65.0097622004684,
493,Irazusta,8,-32.9258653202157,-58.9496485138064,
494,Ambrosetti,21,-30.0152416333581,-61.5760229575257,
495,San Antonio de Litín,6,-32.2135807390015,-62.6313288795048,
496,El Rodeo,3,-28.2126967614006,-65.8764873689251,
497,Crispi,21,-31.7398470340394,-62.0375926629187,
498,Obispo Trejo,6,-30.7812923950995,-63.410365748629,
499,Bombal,21,-33.4579749568213,-61.3182115413674,
500,Villa General San Martín - Campo Afuera,18,-31.4397847616832,-68.5203866787607,
501,Chumbicha,3,-28.8531930322117,-66.2375625171686,
502,San Rafael,13,-34.617774866545,-68.3356449365043,
503,Tilimuqui,12,-29.1433689017166,-67.4253881118531,
504,Pozo del Mistol,3,-28.4721164426195,-65.7227588143713,
505,Tafí Viejo,24,-26.7299828223064,-65.2628439357236,
506,Agustoni,11,-35.7820709830868,-63.3916144304609,
507,Coronel Mollinedo,17,-24.5400088547596,-64.1008393435622,
508,Los Chañaritos,6,-30.557676818886,-64.9537465755734,
509,Casilda,21,-33.0446976480953,-61.1642010904025,
510,Las Playas,6,-30.7067406068792,-64.8472958527643,
511,Batavia,19,-34.7783462525598,-65.6900489599926,
512,Aurelia,21,-31.4196511955745,-61.4224618233111,
513,Las Varas,6,-31.8024376108607,-62.6165974529842,
514,San Pablo,3,-28.7001924665143,-66.0370706752819,
515,Valeria del Mar,2,-37.1456506182212,-56.8819737180736,
516,San José Villa,3,-26.8013292872309,-66.0683327599131,
517,Cianzo,10,-23.1732048656382,-65.1584423709364,
518,Corralito,6,-32.0237232059044,-64.1919905042322,
519,El Alcalde,6,-31.116407937563,-63.6016162850712,
520,Poscaya,17,-22.454405758897,-65.0832217655474,
521,Los Médanos,18,-31.6042330867573,-68.2696340382628,
522,Bustinza,21,-32.7382426386282,-61.2908199558191,
523,Charras,6,-33.025379107614,-64.0468745495955,
524,Piedra del Águila,15,-40.0484794749522,-70.0750160264635,
525,Lucio V. Mansilla,6,-29.8045236047925,-64.7114380532591,
526,Villa del Salvador,18,-31.4652807772362,-68.4111576880256,
527,Catriel,16,-37.8755209776688,-67.7945106064883,
528,Los Molinos,6,-31.8563597027019,-64.379558101433,
529,Palacios,21,-30.7085842464352,-61.6226524252804,
530,Colonia Avellaneda,8,-31.7626492941623,-60.411981206375,
531,Pacará,24,-26.8992424266215,-65.1496256802507,
532,Valle Colorado,10,-23.4137353465543,-64.9334191885008,
533,Río Villegas,16,-41.5778559460433,-71.5025131748524,
534,Aldea San Antonio,8,-32.6251747263965,-58.7044236395354,
535,General Rivas,2,-34.6084349698063,-59.7501662841433,
536,Colonia Tirolesa,6,-31.2372761869427,-64.06629578921,
537,Capitán Castro,2,-35.9124084633725,-62.224227990124,
538,Villa Libertad,14,-27.5654351670216,-55.3201980962383,
539,Villa Nueva,6,-32.4354764129042,-63.2478575788202,
540,La Puntilla,12,-29.1595993877494,-67.4806003282644,
541,El Naranjo,17,-25.7222027140064,-65.0138320951143,
542,Cochinoca,10,-22.7453537739342,-65.8960773363478,
543,Vaca Perdida,9,-23.4995876432198,-61.6484268281528,
544,Quinto Cuartel,18,-31.6133215264759,-68.6012031059672,
545,Colonia Las Pichanas,6,-31.2456220192228,-62.9253190838096,
546,Las Breñas,4,-27.0864384535522,-61.0858228220695,
547,Los Chiriguanos,9,-24.0988143488555,-61.4619742949734,
548,Los Laureles,21,-29.3686478129094,-59.7361917149176,
549,Santa Catalina Holmberg,6,-33.2051899707377,-64.4378286821745,
550,Nuevo Pirquitas,10,-22.6879554218994,-66.4563756677863,
551,Ascensión,2,-34.2309522616024,-61.1032209784133,
552,Barrio Sarmiento,5,-45.8193716330644,-67.5026252890136,
553,Bialet Massé,6,-31.3143488708372,-64.4615321569732,
554,Realicó,11,-35.0382143738346,-64.2463075218814,
555,Hito 1,17,-21.9997109682252,-62.8237382799812,
556,Cazadores Correntinos,7,-29.9823804820362,-58.30424028359,
557,Acébal,21,-33.2417639582494,-60.836480369897,
558,Río Gallegos,20,-51.6234632663739,-69.2158645331237,
559,Dina Huapi,16,-41.0737198121699,-71.157491154477,
560,Campo Santo,17,-24.6829667998746,-65.1049447152193,
561,Suipacha,2,-34.7688145882031,-59.6868293545249,
562,25 de Mayo,14,-27.3781787041061,-54.7448775164087,
563,Las Armas,2,-37.086333288103,-57.8294200706759,
564,Estación Taboada,22,-28.0084517235785,-63.7444099575737,
565,Aguará Grande,21,-30.1161023710274,-60.89426045096,
566,Luján,19,-32.3645714536967,-65.9331579098075,
567,Cazón,2,-35.5770988512804,-59.6619477131897,
568,Santo Tomás,15,-39.8207438462323,-70.1005173149527,
569,Olivares de San Nicolás,6,-30.6012264239052,-64.8556055205058,
570,Estación Torrent,7,-28.8243613260553,-56.469217050869,
571,Anzoátegui,11,-38.963052676569,-63.8608882456791,
572,Villa El Palmar,4,-26.4545040227541,-60.16440487728,
573,Nuestra Señora del Rosario de Caá Catí,7,-27.7521508451429,-57.6219981561066,
574,Las Moscas,8,-32.0921032659486,-58.9575146484023,
575,Tránsito,6,-31.4243426919656,-63.1935604554789,
576,Alto Resbaloso - El Barrial,6,-31.9602929716694,-65.065810087943,
577,La Plata,1,-35.0038470156373,-58.0177777886065,
578,Maquinista Gallini,6,-30.9086017894278,-63.5316076235889,
579,Ancasti,3,-28.8126440511075,-65.5006877212264,
580,Pueblo Illia,14,-27.1525774961752,-54.5607361918512,
581,Villa Valeria,6,-34.3414458163452,-64.9208144024683,
582,Intiyaco,21,-28.6748656834627,-60.070701236947,
583,La Ramada,24,-26.6865581454241,-64.9481443548845,
584,San Lorenzo,6,-31.6709196641921,-65.0177209944746,
585,Villa Ciudad Parque Los Reartes,6,-31.9103714592552,-64.5377457547189,
586,Los Molinos,21,-33.1044795464708,-61.3255640507782,
587,Barrio El Cepillo,13,-33.8352691923547,-69.1236485326506,
588,Roca Chica,14,-27.2142458424807,-55.4200172653031,
589,Huinganco,15,-37.1607374099253,-70.6240915033899,
590,Hipatía,21,-31.1255765836408,-61.033006407965,
591,El Encón,18,-32.2170572092493,-67.795767069124,
592,Villa Atuel,13,-34.8320601467904,-67.9235093489971,
593,El Toro,10,-23.0834196666067,-66.7022169258129,
594,Banda del Río Salí,24,-26.8353549165959,-65.1639725785394,
595,Villa Barboza - Villa Nacusi,18,-31.5964362379647,-68.5426327578732,
596,La Falda,6,-31.0944265203633,-64.4829476480663,
597,Nuevo Torino,21,-31.3450074576332,-61.2351345818364,
598,Angélica,21,-31.5507318167569,-61.5463385545526,
599,Las Talas,18,-31.5970077276796,-68.2739247954768,
600,Florencio Varela,1,-34.8777448240047,-58.2585548857968,
601,Monte Hermoso,2,-38.9866632490426,-61.2909287456711,
602,Coranzuli,10,-23.0137852408843,-66.3666475724254,
603,Ingenio Santa Bárbara,24,-27.4561875743717,-65.6037142729332,
604,Sumampa,22,-29.3825568019414,-63.4748371614104,
605,El Sauzalito,4,-24.4279728154751,-61.6832325195593,
606,Toro Pujio,6,-31.1089049317111,-62.9870276972289,
607,Loncopué,15,-38.0730896222648,-70.6144465904644,
608,Fleming,10,-24.5874693995008,-64.9235280448918,
609,Barrio Santa Lucia,16,-39.0335183413618,-67.2986956548361,
610,Río Cuarto,6,-33.1238369342208,-64.3490032179798,
611,Mansupa,22,-27.4584023184144,-64.9077717529445,
612,Villa del Mar,2,-38.8543891102131,-62.116520630945,
613,Gramilla,22,-27.2985817054901,-64.6132127298339,
614,Santa Ana,24,-27.4736246342883,-65.6853852862859,
615,Saira,6,-32.4097129871359,-62.1023489220675,
616,Naré,21,-30.9487761732862,-60.4670361251567,
617,Alejo Ledesma,6,-33.6053920200864,-62.625880987744,
618,La Florida,13,-33.2676769205793,-68.4546922581694,
619,Aimogasta,12,-28.5598321349466,-66.8061775305027,
620,Armstrong,21,-32.7852890711609,-61.6033099141452,
621,San Pedro,22,-27.955896930423,-65.1684961529465,
622,Bajo Hondo,2,-38.7627964873508,-61.9205128744151,
623,La Gilda,6,-33.2081613189294,-64.2584439924227,
624,Zavalía,2,-34.8950855612262,-61.005615922588,
625,Juan E. Barra,2,-37.8200386069869,-60.48205544899,
626,2da Sección,13,-32.8916260670654,-68.8409855152698,
627,Mauricio Hirsch,2,-35.5815738030148,-61.5268355548562,
628,Barrio Gasoducto,5,-45.7942341647363,-67.5049449984858,
629,Pueblo General San Martín,8,-31.4583608740821,-60.1690524560952,
630,Laplacette,2,-34.7231287380653,-61.1582663957053,
631,María Ignacia,2,-37.4013842440147,-59.5059287942189,
632,Barrio Isla 10,16,-38.9954760120136,-67.9179936315822,
633,Villa Gesell,2,-37.2632305079153,-56.9745586090481,
634,Misión Tacaaglé,9,-24.9809999913067,-58.8199343893714,
635,Isla Verde,6,-33.239697566848,-62.4015958014292,
636,Estación Chapadmalal,2,-38.0366535494497,-57.7135042951064,
637,Villa del Totoral,6,-30.7046218720151,-64.0681414443224,
638,Elortondo,21,-33.7019837173575,-61.6150579597447,
639,Puerto Iguazú,14,-25.5972100979327,-54.5772230013845,
640,Yacimientos Río Turbio,20,-51.5364226395201,-72.3378549052832,
641,El Talar,10,-23.556358522789,-64.3598888239635,
642,La Adela,11,-38.9853302670111,-64.0905343177588,
643,Caleta Olivia,20,-46.4478465229957,-67.5227409022738,
644,Pilquiniyeu del Limay,16,-40.5162311763236,-70.0258499771369,
645,San Antonio,7,-27.5082288352068,-56.7452355069039,
646,Blancuntre,5,-42.6200606678133,-68.9043046186849,
647,Paso de la Patria,7,-27.3173742609378,-58.5725641481134,
648,Andalhualá,3,-26.8773589086983,-66.047409811272,
649,Magdalena,2,-35.0807393559898,-57.5176018944185,
650,Cañada del Sauce,6,-32.3679600870772,-64.6454261117656,
651,Icaño,3,-28.9195404731786,-65.330165196142,
652,Los Compartos,13,-34.97785862384,-67.6511707013737,
653,Sebastián Elcano,6,-30.1604055143282,-63.5924899770234,
654,Trevelín,5,-43.0791613523395,-71.4640329212327,
655,Villa General Mitre,22,-29.1417538071605,-62.6545484671784,
656,Caucete,18,-31.6514806112797,-68.2819785105591,
657,Colalao del Valle,24,-26.3631073150374,-65.9570675397677,
658,Exaltación de la Cruz,1,-34.2951342236195,-59.1559461316119,
659,La Aurora,2,-35.4087074583601,-61.2078054655041,
660,Aconquija,3,-27.468098140927,-66.0103165375161,
661,Cañada Rosquín,21,-32.0543682922573,-61.6018592430379,
662,Candelaria,14,-27.4612179179034,-55.7439632349916,
663,Tartagal,17,-22.5168183262948,-63.8056049178567,
664,Salsacate,6,-31.3178575767975,-65.0895253076512,
665,San Martín de los Andes,15,-40.1569379390652,-71.352714325536,
666,El Tala,17,-26.1122115954183,-65.277838620521,
667,Ibicuy,8,-33.742476857164,-59.157590207736,
668,Arrayanal,10,-24.1785670659415,-64.8402313537955,
669,Cucullú,2,-34.4433580630376,-59.3602204172752,
670,Alpa Corral,6,-32.6921124082415,-64.7235966023545,
671,Nuestra Señora del Rosario,10,-24.3173741271886,-65.4017422764751,
672,Manuel J. Cobo,2,-35.8728655657998,-57.89698433938,
673,Sarmiento,6,-30.7744711965408,-64.1095029058751,
674,Antonio Carboni,2,-35.2010459561701,-59.3453961078207,
675,Los Cajones,19,-32.0240439288572,-65.3725051927927,
676,Chuña Huasi,6,-29.9337075949931,-64.1125603513905,
677,Río Bamba,6,-34.0513720434127,-63.7330655229357,
678,San Francisco del Monte,13,-32.9227362551365,-68.793296207186,
679,Wichi,4,-24.690329441955,-61.4261303376299,
680,Angualasto,18,-30.0572474935076,-69.1741246352112,
681,El Potrero,17,-26.0471728158573,-64.6447831904946,
682,Manantiales,3,-28.1432052440113,-65.4967868581846,
683,Las Chacras,6,-31.9419650315312,-65.0251247511244,
684,Santa Clara de Buena Vista,21,-31.7623724410191,-61.3157990016507,
685,Franklin,2,-34.6091166072699,-59.6299350338081,
686,Pozo de los Indios,21,-28.9451326200967,-60.2520040689412,
687,Los Zapallos,21,-31.4920030542134,-60.4289774874059,
688,Alcorta,21,-33.5381781092336,-61.1239279068517,
689,Buena Nueva,13,-32.897054054351,-68.7604654025916,
690,Trenque Lauquen,2,-35.9733358976997,-62.7327450532285,
691,Itacaruaré,14,-27.8714005672072,-55.262214014731,
692,Mechongué,2,-38.1462221837222,-58.2292434320568,
693,Villa Trinidad,21,-30.2161084399834,-61.8770920891158,
694,De La Garma,2,-37.9665417279858,-60.4167854846589,
695,Alhuampa,22,-27.1275461643185,-62.5475991444354,
696,Pilar,1,-34.448164005306,-58.9033327303779,
697,Alto Pelado,19,-33.8370288220722,-66.1390733396145,
698,Villa de Praga,19,-32.5333366991568,-65.6458598602821,
699,La Cautiva,6,-33.9796449671994,-64.0834562449082,
700,Justiniano Posse,6,-32.8834497266181,-62.6796136827716,
701,Riacho Negro,9,-25.4239708655673,-57.793279659056,
702,Lastenia,24,-26.8597004363626,-65.1588895516206,
703,Providencia,21,-30.9827403142746,-61.021127137163,
704,Palma Sola,10,-23.9777382405358,-64.3045617254473,
705,Rincón,3,-28.2213443852426,-66.1433422047159,
706,San Vicente,14,-26.9932973869327,-54.4866189716912,
707,Norberto de la Riestra,2,-35.2733314174213,-59.7755530665071,
708,Santa María,22,-27.9490887999991,-64.2189999999978,
709,Campos Salles,2,-33.401672448024,-60.2374682244366,
710,Chorotis,4,-27.9146445282621,-61.4013993128414,
711,Ballesteros Sud,6,-32.5894780609773,-63.030218271647,
712,Las Juntas,3,-27.5359586328191,-67.117313312317,
713,San Ramón de la Nueva Orán,17,-23.1360887190851,-64.3229270120273,
714,Villalonga,2,-39.9175740352919,-62.6187706882177,
715,López Lecube,2,-38.1194939806378,-62.7262061182875,
716,Cañada Rica,21,-33.516017756468,-60.6101051449502,
717,El Peñón,3,-26.4754473000087,-67.2652083338104,
718,Villa del Rosario,6,-31.5541005001809,-63.5356973192876,
719,Presidente Perón,1,-34.9298478405731,-58.3980842106611,
720,Los Cardos,21,-32.3222613442548,-61.6315863412851,
721,Ballesteros,6,-32.5416970468857,-62.9808108669527,
722,General Gutiérrez,13,-32.9604074494578,-68.7874652844763,
723,Camet,2,-37.9401411938582,-57.5499424869415,
724,Villa Centenario,18,-31.6950552630901,-68.5732539734051,
725,Huaco,18,-30.1577546005147,-68.4824275958738,
726,Villa del Parque,16,-39.1261382167373,-66.9974583487052,
727,Lugones,22,-28.3363516116472,-63.339329710605,
728,San Juan de Oros,10,-22.2256867005728,-66.2487453854196,
729,Barrio La Pega,13,-32.8080160562424,-68.6695467913422,
730,Villa Cacique,2,-37.6762254442231,-59.396186471269,
731,Fortín Tiburcio,2,-34.3445360596629,-61.1285011823446,
732,Plaza Clucellas,21,-31.4526809463387,-61.7067833421342,
733,Gobernador Igr. Valentín Virasoro,7,-28.0468079831449,-56.0096324855253,
734,Coronel Moldes,17,-25.2800358172228,-65.4784601397725,
735,El Colorado,9,-26.3090610214685,-59.3723080458399,
736,Las Avispas,21,-29.8964173793999,-61.2880673055215,
737,Pardo,2,-36.2450411112589,-59.3650350514132,
738,La Violeta,2,-33.733064625315,-60.1685122078304,
739,La Cesira,6,-33.9536480908797,-62.9773029539306,
740,Colonia Veinticinco,6,-32.8876809419638,-61.9517449836933,
741,Villa Ramallo,2,-33.49803273822,-60.0655531078037,
742,Villa El Tala,6,-32.2527149326427,-64.5841178583312,
743,Frente Mar,2,-37.8588472563325,-57.5134774219646,
744,Villa Futalaufquen,5,-42.8938496103952,-71.6174894440326,
745,Pueblo Esther,21,-33.0722930332082,-60.5749935688429,
746,El Puesto,3,-26.6772482962785,-66.0405880501417,
747,Antajé,22,-27.6229194663803,-64.2546011500411,
748,La Carolina,6,-33.1868443218852,-64.7251128795183,
749,Balneario San Cayetano,2,-38.7481082745121,-59.4304695947374,
750,Bellocq,2,-35.9166167731588,-61.5341134960867,
751,Assunta,6,-33.6341653860737,-63.2256220940937,
752,Rada Tilly,5,-45.9249664502277,-67.5537244366415,
753,Ucacha,6,-33.0314400484848,-63.5061198919908,
754,Rama Caída,13,-34.7013995499398,-68.3686831650759,
755,La Sarita,21,-28.9728290317255,-59.8488371729784,
756,Villa Río Bermejito,4,-25.63755492601,-60.2654367699022,
757,Las Quintas,6,-31.5376830055164,-64.3034450668409,
758,Quequén,2,-38.5661133487233,-58.7061807944671,
759,Hilario Ascasubi,2,-39.3756504477901,-62.6473691572484,
760,La Puntilla,13,-32.9620757495015,-68.8609733262489,
761,General Belgrano,2,-35.7656761988762,-58.4971632732759,
762,Villa Ascasubi,6,-32.1627385873381,-63.8924224330837,
763,Taco Pozo,4,-25.6150351299997,-63.2648575469479,
764,La Dársena,22,-27.698419950162,-64.2883429926439,
765,9 de Julio,2,-35.4439352795847,-60.8846274846021,
766,Alpachiri,24,-27.3357898299167,-65.7573453723611,
767,Agrelo,13,-33.1202890008925,-68.8891201209443,
768,Clorinda,9,-25.2860808806453,-57.7224081997743,
769,San Antonio,14,-26.0573709006984,-53.7341195284472,
770,Rawson,5,-43.3052236685054,-65.1036957322757,
771,Colonia Margarita,21,-31.6859924749547,-61.6477226141247,
772,Los Reyunos,13,-34.5755805851605,-68.706102447629,
773,Carrenleufú,5,-43.5878979285719,-71.702134687121,
774,Álvarez,21,-33.1280901191077,-60.8061899822764,
775,Villa Saboya,2,-34.4599722130718,-62.6492744217077,
776,Ingenio La Florida,24,-26.8160882440868,-65.0816913632633,
777,Puerto Leoni,14,-26.9898467972313,-55.1658809660847,
778,Villa Bastias,13,-33.3508625463177,-69.1369805928994,
779,Pedro Molina,13,-32.8792929428533,-68.8207083232767,
780,Gahan,2,-34.3382330038569,-60.1012149576705,
781,Coctaca,10,-23.1542077277984,-65.2935039587033,
782,San Francisco de Santa Fe,21,-33.5884953061257,-62.1239022373484,
783,Punta del Agua,13,-35.5276360005613,-68.0785597313436,
784,Casa Colorada,10,-22.3259406370226,-66.2839461506375,
785,El Nihuil,13,-35.0272928802229,-68.6728123125633,
786,María Susana,21,-32.2669774076931,-61.9058678442345,
787,Arocena,21,-32.0824865322644,-60.9768144674568,
788,La Criolla,8,-31.2691133910253,-58.1088277324905,
789,San Martín,13,-33.080687120099,-68.470450704339,
790,Alto Carrizal,12,-28.866735553767,-67.5714198029277,
791,Pearson,2,-33.6532883192242,-60.8930583876828,
792,Pueblo Ledesma,10,-23.8346075028739,-64.7896499047357,
793,Cerro Corá,14,-27.5119171907114,-55.6096055001528,
794,Valle Hermoso,14,-26.3844224331976,-54.4634621731852,
795,El Charco,22,-27.2257680209397,-64.7003027141659,
796,Strobel,8,-32.0537739076169,-60.6124866224263,
797,El Portezuelo,3,-28.4701033631654,-65.6356019557086,
798,La Ciénega,10,-21.9623000121514,-66.2627416326443,
